URL,Nombre,Características,Descripción,Imagen,Precios
https://pc-builds.com/es/parts/power-supply/9Rfoa4/seasonic-vertex-gx-850-850w,SeaSonic VERTEX GX-850  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The SeaSonic VERTEX GX-850 is an ATX form factor power supply that provides a robust 850W output. Its efficiency is rated at 80+ Gold, ensuring that it operates at high efficiency while minimizing wasted energy, which is particularly beneficial for energy-conscious users. With a length of 160 mm, it fits well within standard cases, making it a versatile choice for various builds.",https://m.media-amazon.com/images/I/411Eg8h7NBL._SL500_.jpg,"{'Nuevos': {'Cantidad': 13, 'Precio': '185.74 €.'}}"
https://pc-builds.com/es/parts/power-supply/zKTpph/evga-supernova-1600-p-1600w,EVGA SuperNOVA 1600 P+  1600W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,600 W', 'Longitud': '200 mm', 'Modular': 'Full'}","The EVGA SuperNOVA 1600 P+ is an ATX-form factor power supply with a substantial wattage output of 1,600 watts, making it suitable for high-performance systems and extensive builds. It boasts an 80+ Platinum efficiency rating, which indicates exceptional performance in energy consumption, ensuring lower electricity costs and reduced heat output. The power supply's length of 200 mm is relatively standard, providing compatibility with a wide range of cases.",https://m.media-amazon.com/images/I/41bgcp-aSAL._SL500_.jpg,"{'Nuevos': {'Cantidad': 14, 'Precio': '312.64 $.'}, 'Utilizados': {'Cantidad': 2, 'Precio': '291.83 $.'}}"
https://pc-builds.com/es/parts/power-supply/GMkWX5/silverstone-hela-2050w,Silverstone HELA  2050W,"{'Factor de forma': 'ATX', 'Potencia': '2,050 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The Silverstone HELA 2050W is an ATX-formatted power supply, designed to deliver a high output of 2,050 watts, suitable for demanding systems. Its length of 180 mm makes it a compact option among high-capacity units, allowing for easier integration into various chassis without significantly impacting space. It features a full modular design, which provides flexibility for cable management and airflow optimization within the case.",https://m.media-amazon.com/images/I/51Lcg0C-EcL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '1537.49 $.'}}"
https://pc-builds.com/es/parts/power-supply/7qM4ol/gigabyte-ud1000gm-pg5-1000w,Gigabyte UD1000GM PG5  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,000 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The Gigabyte UD1000GM PG5 1000W power supply features an ATX form factor and has a significant efficiency rating of 80+ Gold, ensuring optimal energy use and minimal heat generation. With a wattage capacity of 1,000 watts, it provides ample power for high-performance systems. Its compact length of 140 mm allows for easier installation in various cases, making it a flexible choice for builders.",https://m.media-amazon.com/images/I/418ZXJ7GdqL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '227.99 $.'}, 'Utilizados': {'Cantidad': 5, 'Precio': '116.07 $.'}}"
https://pc-builds.com/es/parts/power-supply/pVp3ib/riotoro-enigma-850-850w,RIOTORO ENIGMA 850  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '160 mm', 'Modular': 'Semi'}","The RIOTORO ENIGMA 850 is an ATX form factor power supply that provides a robust wattage of 850W, suitable for high-performance builds. It features an 80+ Gold efficiency rating, which indicates that it operates at high efficiency, minimizing energy wastage and ensuring reliable power delivery. The compact length of 160 mm makes it compatible with a variety of PC cases, adding to its flexibility.",https://m.media-amazon.com/images/I/41iIdvf+t8L._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '99.99 $.'}}"
https://pc-builds.com/es/parts/power-supply/rYPQPG/silverstone-extreme-850r-platinum-850w,Silverstone Extreme 850R Platinum  850W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '850 W', 'Longitud': '100 mm', 'Modular': 'Full'}","The Silverstone Extreme 850R Platinum is an SFX form factor power supply with a wattage of 850W, making it suitable for compact builds while providing ample power for high-performance components. Its 80+ Platinum efficiency rating ensures that it operates with minimal energy wastage, translating into lower electricity costs and a cooler operating temperature. At a length of only 100 mm, it is designed for space-constrained environments, optimizing the internal layout of smaller cases.",https://m.media-amazon.com/images/I/41wFco+xUfL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '455.81 $.'}}"
https://pc-builds.com/es/parts/power-supply/NBQGjK/antec-neoeco-750-gold-750w,Antec NeoECO 750 Gold  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '140 mm', 'Modular': 'Semi'}","The Antec NeoECO 750 Gold is an ATX form factor power supply, designed for users who require reliable power delivery for their systems. It boasts an 80+ Gold efficiency rating, indicating that it operates at 87-90% efficiency at typical loads, which helps reduce electricity costs and enhance system reliability. Measuring 140 mm in length, it fits well in a variety of cases, accommodating good airflow and maintenance.",https://m.media-amazon.com/images/I/519c3InL1EL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '210.39 $.'}}"
https://pc-builds.com/es/parts/power-supply/hDQKXF/thermaltake-smart-bm3-750w,Thermaltake Smart BM3  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '750 W', 'Longitud': '140 mm', 'Modular': 'Semi'}","The Thermaltake Smart BM3 750W power supply unit follows the ATX form factor, making it compatible with a wide range of computer cases. With an 80+ Bronze efficiency rating, it ensures a balance between performance and energy efficiency, reducing overall power consumption while delivering reliable power output. The unit measures 140 mm in length, indicating a standard size that fits most builds without spatial issues.",https://m.media-amazon.com/images/I/51ATOavzM-L._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '165.02 $.'}, 'Utilizados': {'Cantidad': 2, 'Precio': '76.42 $.'}}"
https://pc-builds.com/es/parts/power-supply/Dr3Hph/silverstone-essential-650w,Silverstone Essential  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '650 W', 'Longitud': '140 mm', 'Modular': 'No'}","The Silverstone Essential 650W is an ATX form factor power supply that delivers a total output of 650 watts, making it suitable for a range of mid to high-end gaming systems. With an 80+ Gold efficiency rating, it achieves up to 90% energy efficiency under typical loads, helping to reduce electricity costs while providing reliable power. The dimensions of the unit are compact at 140 mm in length, allowing for easier installation in most cases.",https://m.media-amazon.com/images/I/414mjJ9K3dL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '78.42 €.'}}"
https://pc-builds.com/es/parts/power-supply/jtVn5e/powerspec-gfm-750w,PowerSpec GFM  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The PowerSpec GFM 750W is an ATX form factor power supply that boasts an efficiency rating of 80+ Gold, indicating it operates with high efficiency and less power wastage. With a wattage output of 750 W, it provides adequate power for most mid to high-end systems. The compact length of 160 mm allows for flexibility in case compatibility, making it suitable for a variety of builds.",https://m.media-amazon.com/images/I/51EbquaPSTL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '191.56 $.'}}"
https://pc-builds.com/es/parts/power-supply/LbtWX5/evga-supernova-1600-p2-1600w,EVGA SuperNOVA 1600 P2  1600W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,600 W', 'Longitud': '200 mm', 'Modular': 'Full'}","The EVGA SuperNOVA 1600 P2 is an ATX form factor power supply unit with an impressive wattage of 1,600W, making it suitable for high-performance systems demanding substantial power. Its 80+ Platinum efficiency rating indicates that the unit operates at a high level of energy efficiency, translating to lower energy bills and reduced heat output. With a length of 200 mm, it fits within standard cases while maintaining a robust build quality essential for reliable performance.",https://m.media-amazon.com/images/I/51JUEfropoL._SL500_.jpg,"{'Nuevos': {'Cantidad': 3, 'Precio': '845.00 $.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '635.30 $.'}}"
https://pc-builds.com/es/parts/power-supply/Rp8Hph/corsair-rm650x-650w,Corsair RM650x  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '650 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The Corsair RM650x power supply unit adheres to the ATX form factor standard, making it compatible with a wide range of chassis. With an efficiency rating of 80+ Gold, it ensures optimal performance and lower energy consumption, benefiting users who prioritize efficiency and cost-effectiveness over time. The unit supports a wattage output of 650W, which is suitable for mid-range gaming systems and workstations requiring reliable power.",https://m.media-amazon.com/images/I/4146Cb3p-9L._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '187.90 $.'}}"
https://pc-builds.com/es/parts/power-supply/mPdxW1/seasonic-focus-sgx-650w,SeaSonic FOCUS SGX  650W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '650 W', 'Longitud': '125 mm', 'Modular': 'Full'}","The SeaSonic FOCUS SGX 650W is an SFX form factor power supply, making it suitable for compact PC builds. With an efficiency rating of 80+ Gold, it ensures minimal energy loss and optimal performance. At a length of 125 mm, it fits well in smaller cases, and its full modular design allows users to connect only the necessary cables, enhancing both ease of installation and airflow within the chassis.",https://m.media-amazon.com/images/I/31WVz98fjaL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '181.10 €.'}}"
https://pc-builds.com/es/parts/power-supply/2W272x/cooler-master-mwe-gold-750-v3-750w,Cooler Master MWE Gold 750 V3  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The Cooler Master MWE Gold 750 V3 is an ATX form factor power supply with a wattage of 750 W, offering ample power for various system builds. It boasts an 80+ Gold efficiency rating, indicating it operates with high efficiency, minimizing energy waste and heat generation. The compact length of 160 mm allows it to fit into a range of cases without space concerns.",https://m.media-amazon.com/images/I/41slvSKJDEL._SL500_.jpg,"{'Nuevos': {'Cantidad': 5, 'Precio': '94.99 $.'}, 'Utilizados': {'Cantidad': 4, 'Precio': '79.99 $.'}}"
https://pc-builds.com/es/parts/power-supply/KMgFvf/enermax-marblebron-rgb-850w,Enermax MarbleBron RGB  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '850 W', 'Longitud': '140 mm', 'Modular': 'Semi'}","The Enermax MarbleBron RGB 850W power supply adheres to the ATX form factor, making it compatible with a wide range of cases. With an efficiency rating of 80+ Bronze, it provides a reliable performance while maintaining energy efficiency, which is ideal for users looking to reduce energy costs. The power supply offers a total wattage of 850W, ensuring sufficient power for demanding applications and high-performance systems.",https://m.media-amazon.com/images/I/417XWxwMMTL._SL500_.jpg,"{'Nuevos': {'Cantidad': 7, 'Precio': '80.37 €.'}}"
https://pc-builds.com/es/parts/power-supply/xw89a4/silverstone-sx1000r-pl-1000w,Silverstone SX1000R-PL  1000W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,000 W', 'Longitud': '130 mm', 'Modular': 'Full'}","The Silverstone SX1000R-PL is an SFX form factor power supply rated at 1000 watts, designed for compact systems requiring high power. Its efficiency rating of 80+ Platinum indicates it operates with a minimum of 89% efficiency at 20% load, ensuring less energy waste and lower electricity bills, making it ideal for energy-conscious users. Measuring 130 mm in length, it fits well in smaller cases while retaining robust performance.",https://m.media-amazon.com/images/I/41uLm4vsJqL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '309.90 €.'}}"
https://pc-builds.com/es/parts/power-supply/87MMDY/thermalright-tg-850w,Thermalright TG  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The Thermalright TG 850W power supply adheres to the ATX form factor, making it compatible with a wide range of cases. With an efficiency rating of 80+ Gold, this model is designed to provide efficient power conversion, reducing energy waste and potential heat generation. It offers a substantial total wattage of 850 W, catering to a variety of setups, including those with high-performance components.",https://m.media-amazon.com/images/I/41fscohAxML._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '122.51 €.'}}"
https://pc-builds.com/es/parts/power-supply/Zqhvmp/thermaltake-toughpower-pf3-l-1200w,Thermaltake Toughpower PF3-L  1200W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,200 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The Thermaltake Toughpower PF3-L 1200W power supply boasts an ATX form factor, which is compatible with a wide range of cases. With an efficiency rating of 80+ Platinum, it ensures high performance while minimizing energy loss, making it a reliable option for power-hungry systems. It provides a substantial wattage of 1,200 W, which is suitable for high-end gaming or workstation builds.",https://m.media-amazon.com/images/I/51TXi6z9jDL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '449.99 $.'}, 'Utilizados': {'Cantidad': 3, 'Precio': '189.96 $.'}}"
https://pc-builds.com/es/parts/power-supply/gFQcSR/lian-li-sp850-850w,Lian Li SP850  850W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '100 mm', 'Modular': 'Full'}","The Lian Li SP850 is an SFX form factor power supply that delivers a robust 850W of power, making it suitable for high-performance compact builds. With an 80+ Gold efficiency rating, it provides excellent energy efficiency, ensuring minimal power waste during operation. Its compact design measures only 100mm in length, allowing it to fit into tight spaces within small form factor cases.",https://m.media-amazon.com/images/I/41A+1X8JqaL._SL500_.jpg,"{'Nuevos': {'Cantidad': 8, 'Precio': '166.95 €.'}}"
